JugadorX,JugadorY,ObstaculoX,ObstaculoY,Velocidad,DistanciaX,Izquierda,Quieto,Derecha
315,350,376,0,10,61,0,1,0
315,350,376,10,10,61,0,1,0
315,350,376,20,10,61,0,1,0
315,350,376,30,10,61,0,1,0
315,350,376,40,10,61,0,1,0
315,350,376,50,10,61,0,1,0
315,350,376,60,10,61,0,1,0
315,350,376,70,10,61,0,1,0
315,350,376,80,10,61,0,1,0
315,350,376,90,10,61,0,1,0
315,350,376,100,10,61,0,1,0
305,350,376,110,10,71,1,0,0
295,350,376,120,10,81,1,0,0
285,350,376,130,10,91,1,0,0
275,350,376,140,10,101,1,0,0
265,350,376,150,10,111,1,0,0
265,350,376,160,10,111,0,1,0
265,350,376,170,10,111,0,1,0
265,350,376,180,10,111,0,1,0
265,350,376,190,10,111,0,1,0
265,350,376,200,10,111,0,1,0
265,350,376,210,10,111,0,1,0
265,350,376,220,10,111,0,1,0
265,350,376,230,10,111,0,1,0
265,350,376,240,10,111,0,1,0
265,350,376,250,10,111,0,1,0
265,350,376,260,10,111,0,1,0
265,350,376,270,10,111,0,1,0
265,350,376,280,10,111,0,1,0
265,350,376,290,10,111,0,1,0
265,350,376,300,10,111,0,1,0
265,350,376,310,10,111,0,1,0
265,350,376,320,10,111,0,1,0
265,350,376,330,10,111,0,1,0
265,350,376,340,10,111,0,1,0
265,350,376,350,10,111,0,1,0
265,350,376,360,10,111,0,1,0
265,350,376,370,10,111,0,1,0
265,350,376,380,10,111,0,1,0
265,350,376,390,10,111,0,1,0
265,350,376,400,10,111,0,1,0
265,350,288,0,10,23,0,1,0
265,350,288,10,10,23,0,1,0
265,350,288,20,10,23,0,1,0
265,350,288,30,10,23,0,1,0
265,350,288,40,10,23,0,1,0
265,350,288,50,10,23,0,1,0
265,350,288,60,10,23,0,1,0
265,350,288,70,10,23,0,1,0
265,350,288,80,10,23,0,1,0
265,350,288,90,10,23,0,1,0
265,350,288,100,10,23,0,1,0
265,350,288,110,10,23,0,1,0
265,350,288,120,10,23,0,1,0
255,350,288,130,10,33,1,0,0
245,350,288,140,10,43,1,0,0
235,350,288,150,10,53,1,0,0
225,350,288,160,10,63,1,0,0
215,350,288,170,10,73,1,0,0
205,350,288,180,10,83,1,0,0
195,350,288,190,10,93,1,0,0
185,350,288,200,10,103,1,0,0
175,350,288,210,10,113,1,0,0
175,350,288,220,10,113,0,1,0
175,350,288,230,10,113,0,1,0
175,350,288,240,10,113,0,1,0
175,350,288,250,10,113,0,1,0
175,350,288,260,10,113,0,1,0
175,350,288,270,10,113,0,1,0
175,350,288,280,10,113,0,1,0
175,350,288,290,10,113,0,1,0
175,350,288,300,10,113,0,1,0
175,350,288,310,10,113,0,1,0
175,350,288,320,10,113,0,1,0
175,350,288,330,10,113,0,1,0
175,350,288,340,10,113,0,1,0
175,350,288,350,10,113,0,1,0
175,350,288,360,10,113,0,1,0
175,350,288,370,10,113,0,1,0
175,350,288,380,10,113,0,1,0
175,350,288,390,10,113,0,1,0
175,350,288,400,10,113,0,1,0
175,350,439,0,10,264,0,1,0
175,350,439,10,10,264,0,1,0
175,350,439,20,10,264,0,1,0
175,350,439,30,10,264,0,1,0
175,350,439,40,10,264,0,1,0
175,350,439,50,10,264,0,1,0
175,350,439,60,10,264,0,1,0
175,350,439,70,10,264,0,1,0
175,350,439,80,10,264,0,1,0
175,350,439,90,10,264,0,1,0
175,350,439,100,10,264,0,1,0
175,350,439,110,10,264,0,1,0
175,350,439,120,10,264,0,1,0
175,350,439,130,10,264,0,1,0
175,350,439,140,10,264,0,1,0
175,350,439,150,10,264,0,1,0
175,350,439,160,10,264,0,1,0
175,350,439,170,10,264,0,1,0
175,350,439,180,10,264,0,1,0
175,350,439,190,10,264,0,1,0
175,350,439,200,10,264,0,1,0
175,350,439,210,10,264,0,1,0
175,350,439,220,10,264,0,1,0
175,350,439,230,10,264,0,1,0
185,350,439,240,10,254,0,0,1
195,350,439,250,10,244,0,0,1
205,350,439,260,10,234,0,0,1
215,350,439,270,10,224,0,0,1
225,350,439,280,10,214,0,0,1
235,350,439,290,10,204,0,0,1
235,350,439,300,10,204,0,1,0
235,350,439,310,10,204,0,1,0
235,350,439,320,10,204,0,1,0
235,350,439,330,10,204,0,1,0
235,350,439,340,10,204,0,1,0
235,350,439,350,10,204,0,1,0
235,350,439,360,10,204,0,1,0
235,350,439,370,10,204,0,1,0
235,350,439,380,10,204,0,1,0
235,350,439,390,10,204,0,1,0
235,350,439,400,10,204,0,1,0
235,350,105,0,10,130,0,1,0
235,350,105,10,10,130,0,1,0
235,350,105,20,10,130,0,1,0
235,350,105,30,10,130,0,1,0
235,350,105,40,10,130,0,1,0
235,350,105,50,10,130,0,1,0
235,350,105,60,10,130,0,1,0
235,350,105,70,10,130,0,1,0
235,350,105,80,10,130,0,1,0
235,350,105,90,10,130,0,1,0
235,350,105,100,10,130,0,1,0
235,350,105,110,10,130,0,1,0
235,350,105,120,10,130,0,1,0
235,350,105,130,10,130,0,1,0
235,350,105,140,10,130,0,1,0
235,350,105,150,10,130,0,1,0
235,350,105,160,10,130,0,1,0
235,350,105,170,10,130,0,1,0
245,350,105,180,10,140,0,0,1
255,350,105,190,10,150,0,0,1
265,350,105,200,10,160,0,0,1
275,350,105,210,10,170,0,0,1
285,350,105,220,10,180,0,0,1
295,350,105,230,10,190,0,0,1
305,350,105,240,10,200,0,0,1
315,350,105,250,10,210,0,0,1
315,350,105,260,10,210,0,1,0
315,350,105,270,10,210,0,1,0
315,350,105,280,10,210,0,1,0
315,350,105,290,10,210,0,1,0
315,350,105,300,10,210,0,1,0
315,350,105,310,10,210,0,1,0
315,350,105,320,10,210,0,1,0
315,350,105,330,10,210,0,1,0
315,350,105,340,10,210,0,1,0
315,350,105,350,10,210,0,1,0
315,350,105,360,10,210,0,1,0
315,350,105,370,10,210,0,1,0
315,350,105,380,10,210,0,1,0
315,350,105,390,10,210,0,1,0
315,350,105,400,10,210,0,1,0
315,350,327,0,10,12,0,1,0
315,350,327,10,10,12,0,1,0
315,350,327,20,10,12,0,1,0
315,350,327,30,10,12,0,1,0
315,350,327,40,10,12,0,1,0
315,350,327,50,10,12,0,1,0
315,350,327,60,10,12,0,1,0
315,350,327,70,10,12,0,1,0
315,350,327,80,10,12,0,1,0
315,350,327,90,10,12,0,1,0
305,350,327,100,10,22,1,0,0
295,350,327,110,10,32,1,0,0
285,350,327,120,10,42,1,0,0
275,350,327,130,10,52,1,0,0
265,350,327,140,10,62,1,0,0
255,350,327,150,10,72,1,0,0
245,350,327,160,10,82,1,0,0
235,350,327,170,10,92,1,0,0
225,350,327,180,10,102,1,0,0
215,350,327,190,10,112,1,0,0
205,350,327,200,10,122,1,0,0
195,350,327,210,10,132,1,0,0
185,350,327,220,10,142,1,0,0
175,350,327,230,10,152,1,0,0
165,350,327,240,10,162,1,0,0
165,350,327,250,10,162,0,1,0
165,350,327,260,10,162,0,1,0
165,350,327,270,10,162,0,1,0
165,350,327,280,10,162,0,1,0
165,350,327,290,10,162,0,1,0
165,350,327,300,10,162,0,1,0
165,350,327,310,10,162,0,1,0
165,350,327,320,10,162,0,1,0
165,350,327,330,10,162,0,1,0
165,350,327,340,10,162,0,1,0
165,350,327,350,10,162,0,1,0
165,350,327,360,10,162,0,1,0
165,350,327,370,10,162,0,1,0
165,350,327,380,10,162,0,1,0
165,350,327,390,10,162,0,1,0
165,350,327,400,10,162,0,1,0
165,350,181,0,10,16,0,1,0
165,350,181,10,10,16,0,1,0
165,350,181,20,10,16,0,1,0
165,350,181,30,10,16,0,1,0
165,350,181,40,10,16,0,1,0
165,350,181,50,10,16,0,1,0
165,350,181,60,10,16,0,1,0
165,350,181,70,10,16,0,1,0
165,350,181,80,10,16,0,1,0
175,350,181,90,10,6,0,0,1
185,350,181,100,10,4,0,0,1
195,350,181,110,10,14,0,0,1
205,350,181,120,10,24,0,0,1
215,350,181,130,10,34,0,0,1
225,350,181,140,10,44,0,0,1
235,350,181,150,10,54,0,0,1
245,350,181,160,10,64,0,0,1
255,350,181,170,10,74,0,0,1
265,350,181,180,10,84,0,0,1
275,350,181,190,10,94,0,0,1
285,350,181,200,10,104,0,0,1
295,350,181,210,10,114,0,0,1
305,350,181,220,10,124,0,0,1
315,350,181,230,10,134,0,0,1
325,350,181,240,10,144,0,0,1
335,350,181,250,10,154,0,0,1
335,350,181,260,10,154,0,1,0
335,350,181,270,10,154,0,1,0
335,350,181,280,10,154,0,1,0
335,350,181,290,10,154,0,1,0
335,350,181,300,10,154,0,1,0
335,350,181,310,10,154,0,1,0
335,350,181,320,10,154,0,1,0
335,350,181,330,10,154,0,1,0
335,350,181,340,10,154,0,1,0
335,350,181,350,10,154,0,1,0
335,350,181,360,10,154,0,1,0
335,350,181,370,10,154,0,1,0
335,350,181,380,10,154,0,1,0
335,350,181,390,10,154,0,1,0
335,350,181,400,10,154,0,1,0
335,350,202,0,10,133,0,1,0
335,350,202,10,10,133,0,1,0
335,350,202,20,10,133,0,1,0
335,350,202,30,10,133,0,1,0
335,350,202,40,10,133,0,1,0
335,350,202,50,10,133,0,1,0
335,350,202,60,10,133,0,1,0
335,350,202,70,10,133,0,1,0
335,350,202,80,10,133,0,1,0
335,350,202,90,10,133,0,1,0
335,350,202,100,10,133,0,1,0
335,350,202,110,10,133,0,1,0
335,350,202,120,10,133,0,1,0
335,350,202,130,10,133,0,1,0
335,350,202,140,10,133,0,1,0
335,350,202,150,10,133,0,1,0
335,350,202,160,10,133,0,1,0
335,350,202,170,10,133,0,1,0
335,350,202,180,10,133,0,1,0
335,350,202,190,10,133,0,1,0
335,350,202,200,10,133,0,1,0
335,350,202,210,10,133,0,1,0
335,350,202,220,10,133,0,1,0
335,350,202,230,10,133,0,1,0
335,350,202,240,10,133,0,1,0
335,350,202,250,10,133,0,1,0
335,350,202,260,10,133,0,1,0
335,350,202,270,10,133,0,1,0
335,350,202,280,10,133,0,1,0
335,350,202,290,10,133,0,1,0
335,350,202,300,10,133,0,1,0
335,350,202,310,10,133,0,1,0
335,350,202,320,10,133,0,1,0
335,350,202,330,10,133,0,1,0
335,350,202,340,10,133,0,1,0
335,350,202,350,10,133,0,1,0
335,350,202,360,10,133,0,1,0
335,350,202,370,10,133,0,1,0
335,350,202,380,10,133,0,1,0
335,350,202,390,10,133,0,1,0
335,350,202,400,10,133,0,1,0
335,350,259,0,10,76,0,1,0
335,350,259,10,10,76,0,1,0
325,350,259,20,10,66,1,0,0
315,350,259,30,10,56,1,0,0
305,350,259,40,10,46,1,0,0
295,350,259,50,10,36,1,0,0
285,350,259,60,10,26,1,0,0
275,350,259,70,10,16,1,0,0
265,350,259,80,10,6,1,0,0
255,350,259,90,10,4,1,0,0
245,350,259,100,10,14,1,0,0
235,350,259,110,10,24,1,0,0
225,350,259,120,10,34,1,0,0
215,350,259,130,10,44,1,0,0
205,350,259,140,10,54,1,0,0
195,350,259,150,10,64,1,0,0
185,350,259,160,10,74,1,0,0
175,350,259,170,10,84,1,0,0
165,350,259,180,10,94,1,0,0
155,350,259,190,10,104,1,0,0
145,350,259,200,10,114,1,0,0
135,350,259,210,10,124,1,0,0
125,350,259,220,10,134,1,0,0
125,350,259,230,10,134,0,1,0
125,350,259,240,10,134,0,1,0
125,350,259,250,10,134,0,1,0
125,350,259,260,10,134,0,1,0
125,350,259,270,10,134,0,1,0
125,350,259,280,10,134,0,1,0
125,350,259,290,10,134,0,1,0
125,350,259,300,10,134,0,1,0
125,350,259,310,10,134,0,1,0
125,350,259,320,10,134,0,1,0
125,350,259,330,10,134,0,1,0
125,350,259,340,10,134,0,1,0
125,350,259,350,10,134,0,1,0
125,350,259,360,10,134,0,1,0
125,350,259,370,10,134,0,1,0
125,350,259,380,10,134,0,1,0
125,350,259,390,10,134,0,1,0
125,350,259,400,10,134,0,1,0
125,350,216,0,10,91,0,1,0
125,350,216,10,10,91,0,1,0
125,350,216,20,10,91,0,1,0
125,350,216,30,10,91,0,1,0
125,350,216,40,10,91,0,1,0
125,350,216,50,10,91,0,1,0
125,350,216,60,10,91,0,1,0
135,350,216,70,10,81,0,0,1
145,350,216,80,10,71,0,0,1
155,350,216,90,10,61,0,0,1
165,350,216,100,10,51,0,0,1
175,350,216,110,10,41,0,0,1
185,350,216,120,10,31,0,0,1
195,350,216,130,10,21,0,0,1
205,350,216,140,10,11,0,0,1
215,350,216,150,10,1,0,0,1
225,350,216,160,10,9,0,0,1
235,350,216,170,10,19,0,0,1
245,350,216,180,10,29,0,0,1
255,350,216,190,10,39,0,0,1
265,350,216,200,10,49,0,0,1
275,350,216,210,10,59,0,0,1
285,350,216,220,10,69,0,0,1
295,350,216,230,10,79,0,0,1
305,350,216,240,10,89,0,0,1
315,350,216,250,10,99,0,0,1
325,350,216,260,10,109,0,0,1
335,350,216,270,10,119,0,0,1
345,350,216,280,10,129,0,0,1
355,350,216,290,10,139,0,0,1
365,350,216,300,10,149,0,0,1
365,350,216,310,10,149,0,1,0
365,350,216,320,10,149,0,1,0
365,350,216,330,10,149,0,1,0
365,350,216,340,10,149,0,1,0
365,350,216,350,10,149,0,1,0
365,350,216,360,10,149,0,1,0
365,350,216,370,10,149,0,1,0
365,350,216,380,10,149,0,1,0
365,350,216,390,10,149,0,1,0
365,350,216,400,10,149,0,1,0
365,350,403,0,10,38,0,1,0
365,350,403,10,10,38,0,1,0
365,350,403,20,10,38,0,1,0
365,350,403,30,10,38,0,1,0
365,350,403,40,10,38,0,1,0
365,350,403,50,10,38,0,1,0
355,350,403,60,10,48,1,0,0
345,350,403,70,10,58,1,0,0
335,350,403,80,10,68,1,0,0
325,350,403,90,10,78,1,0,0
315,350,403,100,10,88,1,0,0
305,350,403,110,10,98,1,0,0
295,350,403,120,10,108,1,0,0
285,350,403,130,10,118,1,0,0
275,350,403,140,10,128,1,0,0
265,350,403,150,10,138,1,0,0
255,350,403,160,10,148,1,0,0
245,350,403,170,10,158,1,0,0
235,350,403,180,10,168,1,0,0
225,350,403,190,10,178,1,0,0
215,350,403,200,10,188,1,0,0
205,350,403,210,10,198,1,0,0
195,350,403,220,10,208,1,0,0
185,350,403,230,10,218,1,0,0
175,350,403,240,10,228,1,0,0
165,350,403,250,10,238,1,0,0
155,350,403,260,10,248,1,0,0
145,350,403,270,10,258,1,0,0
135,350,403,280,10,268,1,0,0
125,350,403,290,10,278,1,0,0
125,350,403,300,10,278,0,1,0
125,350,403,310,10,278,0,1,0
125,350,403,320,10,278,0,1,0
125,350,403,330,10,278,0,1,0
125,350,403,340,10,278,0,1,0
125,350,403,350,10,278,0,1,0
125,350,403,360,10,278,0,1,0
125,350,403,370,10,278,0,1,0
125,350,403,380,10,278,0,1,0
125,350,403,390,10,278,0,1,0
125,350,403,400,10,278,0,1,0
125,350,314,0,10,189,0,1,0
125,350,314,10,10,189,0,1,0
125,350,314,20,10,189,0,1,0
125,350,314,30,10,189,0,1,0
125,350,314,40,10,189,0,1,0
125,350,314,50,10,189,0,1,0
125,350,314,60,10,189,0,1,0
125,350,314,70,10,189,0,1,0
125,350,314,80,10,189,0,1,0
125,350,314,90,10,189,0,1,0
125,350,314,100,10,189,0,1,0
125,350,314,110,10,189,0,1,0
125,350,314,120,10,189,0,1,0
125,350,314,130,10,189,0,1,0
125,350,314,140,10,189,0,1,0
125,350,314,150,10,189,0,1,0
125,350,314,160,10,189,0,1,0
125,350,314,170,10,189,0,1,0
125,350,314,180,10,189,0,1,0
125,350,314,190,10,189,0,1,0
125,350,314,200,10,189,0,1,0
125,350,314,210,10,189,0,1,0
125,350,314,220,10,189,0,1,0
125,350,314,230,10,189,0,1,0
125,350,314,240,10,189,0,1,0
125,350,314,250,10,189,0,1,0
125,350,314,260,10,189,0,1,0
125,350,314,270,10,189,0,1,0
125,350,314,280,10,189,0,1,0
125,350,314,290,10,189,0,1,0
125,350,314,300,10,189,0,1,0
125,350,314,310,10,189,0,1,0
125,350,314,320,10,189,0,1,0
125,350,314,330,10,189,0,1,0
125,350,314,340,10,189,0,1,0
125,350,314,350,10,189,0,1,0
125,350,314,360,10,189,0,1,0
125,350,314,370,10,189,0,1,0
125,350,314,380,10,189,0,1,0
125,350,314,390,10,189,0,1,0
125,350,314,400,10,189,0,1,0
125,350,126,0,10,1,0,1,0
125,350,126,10,10,1,0,1,0
125,350,126,20,10,1,0,1,0
125,350,126,30,10,1,0,1,0
125,350,126,40,10,1,0,1,0
125,350,126,50,10,1,0,1,0
125,350,126,60,10,1,0,1,0
125,350,126,70,10,1,0,1,0
125,350,126,80,10,1,0,1,0
125,350,126,90,10,1,0,1,0
125,350,126,100,10,1,0,1,0
135,350,126,110,10,9,0,0,1
145,350,126,120,10,19,0,0,1
155,350,126,130,10,29,0,0,1
165,350,126,140,10,39,0,0,1
175,350,126,150,10,49,0,0,1
185,350,126,160,10,59,0,0,1
195,350,126,170,10,69,0,0,1
205,350,126,180,10,79,0,0,1
215,350,126,190,10,89,0,0,1
225,350,126,200,10,99,0,0,1
235,350,126,210,10,109,0,0,1
245,350,126,220,10,119,0,0,1
255,350,126,230,10,129,0,0,1
265,350,126,240,10,139,0,0,1
275,350,126,250,10,149,0,0,1
285,350,126,260,10,159,0,0,1
295,350,126,270,10,169,0,0,1
305,350,126,280,10,179,0,0,1
315,350,126,290,10,189,0,0,1
325,350,126,300,10,199,0,0,1
325,350,126,310,10,199,0,1,0
325,350,126,320,10,199,0,1,0
325,350,126,330,10,199,0,1,0
325,350,126,340,10,199,0,1,0
325,350,126,350,10,199,0,1,0
325,350,126,360,10,199,0,1,0
325,350,126,370,10,199,0,1,0
325,350,126,380,10,199,0,1,0
325,350,126,390,10,199,0,1,0
325,350,126,400,10,199,0,1,0
325,350,66,0,10,259,0,1,0
325,350,66,10,10,259,0,1,0
325,350,66,20,10,259,0,1,0
325,350,66,30,10,259,0,1,0
325,350,66,40,10,259,0,1,0
325,350,66,50,10,259,0,1,0
325,350,66,60,10,259,0,1,0
325,350,66,70,10,259,0,1,0
325,350,66,80,10,259,0,1,0
325,350,66,90,10,259,0,1,0
325,350,66,100,10,259,0,1,0
325,350,66,110,10,259,0,1,0
325,350,66,120,10,259,0,1,0
325,350,66,130,10,259,0,1,0
325,350,66,140,10,259,0,1,0
325,350,66,150,10,259,0,1,0
325,350,66,160,10,259,0,1,0
325,350,66,170,10,259,0,1,0
325,350,66,180,10,259,0,1,0
325,350,66,190,10,259,0,1,0
325,350,66,200,10,259,0,1,0
325,350,66,210,10,259,0,1,0
325,350,66,220,10,259,0,1,0
325,350,66,230,10,259,0,1,0
325,350,66,240,10,259,0,1,0
325,350,66,250,10,259,0,1,0
325,350,66,260,10,259,0,1,0
325,350,66,270,10,259,0,1,0
325,350,66,280,10,259,0,1,0
325,350,66,290,10,259,0,1,0
325,350,66,300,10,259,0,1,0
325,350,66,310,10,259,0,1,0
325,350,66,320,10,259,0,1,0
325,350,66,330,10,259,0,1,0
325,350,66,340,10,259,0,1,0
325,350,66,350,10,259,0,1,0
325,350,66,360,10,259,0,1,0
325,350,66,370,10,259,0,1,0
325,350,66,380,10,259,0,1,0
325,350,66,390,10,259,0,1,0
325,350,66,400,10,259,0,1,0
325,350,232,0,10,93,0,1,0
325,350,232,10,10,93,0,1,0
325,350,232,20,10,93,0,1,0
325,350,232,30,10,93,0,1,0
325,350,232,40,10,93,0,1,0
325,350,232,50,10,93,0,1,0
325,350,232,60,10,93,0,1,0
325,350,232,70,10,93,0,1,0
325,350,232,80,10,93,0,1,0
325,350,232,90,10,93,0,1,0
325,350,232,100,10,93,0,1,0
325,350,232,110,10,93,0,1,0
315,350,232,120,10,83,1,0,0
305,350,232,130,10,73,1,0,0
295,350,232,140,10,63,1,0,0
285,350,232,150,10,53,1,0,0
275,350,232,160,10,43,1,0,0
265,350,232,170,10,33,1,0,0
255,350,232,180,10,23,1,0,0
245,350,232,190,10,13,1,0,0
235,350,232,200,10,3,1,0,0
225,350,232,210,10,7,1,0,0
215,350,232,220,10,17,1,0,0
205,350,232,230,10,27,1,0,0
195,350,232,240,10,37,1,0,0
185,350,232,250,10,47,1,0,0
175,350,232,260,10,57,1,0,0
165,350,232,270,10,67,1,0,0
155,350,232,280,10,77,1,0,0
145,350,232,290,10,87,1,0,0
135,350,232,300,10,97,1,0,0
125,350,232,310,10,107,1,0,0
125,350,232,320,10,107,0,1,0
125,350,232,330,10,107,0,1,0
125,350,232,340,10,107,0,1,0
125,350,232,350,10,107,0,1,0
125,350,232,360,10,107,0,1,0
125,350,232,370,10,107,0,1,0
125,350,232,380,10,107,0,1,0
125,350,232,390,10,107,0,1,0
125,350,232,400,10,107,0,1,0
135,350,344,0,10,209,0,0,1
145,350,344,10,10,199,0,0,1
155,350,344,20,10,189,0,0,1
165,350,344,30,10,179,0,0,1
175,350,344,40,10,169,0,0,1
185,350,344,50,10,159,0,0,1
195,350,344,60,10,149,0,0,1
205,350,344,70,10,139,0,0,1
215,350,344,80,10,129,0,0,1
225,350,344,90,10,119,0,0,1
235,350,344,100,10,109,0,0,1
245,350,344,110,10,99,0,0,1
255,350,344,120,10,89,0,0,1
255,350,344,130,10,89,0,1,0
255,350,344,140,10,89,0,1,0
255,350,344,150,10,89,0,1,0
255,350,344,160,10,89,0,1,0
245,350,344,170,10,99,1,0,0
235,350,344,180,10,109,1,0,0
225,350,344,190,10,119,1,0,0
215,350,344,200,10,129,1,0,0
205,350,344,210,10,139,1,0,0
195,350,344,220,10,149,1,0,0
185,350,344,230,10,159,1,0,0
175,350,344,240,10,169,1,0,0
165,350,344,250,10,179,1,0,0
165,350,344,260,10,179,0,1,0
165,350,344,270,10,179,0,1,0
165,350,344,280,10,179,0,1,0
165,350,344,290,10,179,0,1,0
165,350,344,300,10,179,0,1,0
165,350,344,310,10,179,0,1,0
165,350,344,320,10,179,0,1,0
165,350,344,330,10,179,0,1,0
165,350,344,340,10,179,0,1,0
165,350,344,350,10,179,0,1,0
165,350,344,360,10,179,0,1,0
165,350,344,370,10,179,0,1,0
165,350,344,380,10,179,0,1,0
165,350,344,390,10,179,0,1,0
165,350,344,400,10,179,0,1,0
165,350,226,0,10,61,0,1,0
165,350,226,10,10,61,0,1,0
165,350,226,20,10,61,0,1,0
175,350,226,30,10,51,0,0,1
185,350,226,40,10,41,0,0,1
195,350,226,50,10,31,0,0,1
205,350,226,60,10,21,0,0,1
215,350,226,70,10,11,0,0,1
225,350,226,80,10,1,0,0,1
235,350,226,90,10,9,0,0,1
235,350,226,100,10,9,0,1,0
235,350,226,110,10,9,0,1,0
245,350,226,120,10,19,0,0,1
255,350,226,130,10,29,0,0,1
265,350,226,140,10,39,0,0,1
275,350,226,150,10,49,0,0,1
285,350,226,160,10,59,0,0,1
295,350,226,170,10,69,0,0,1
305,350,226,180,10,79,0,0,1
315,350,226,190,10,89,0,0,1
325,350,226,200,10,99,0,0,1
335,350,226,210,10,109,0,0,1
345,350,226,220,10,119,0,0,1
345,350,226,230,10,119,0,1,0
345,350,226,240,10,119,0,1,0
345,350,226,250,10,119,0,1,0
345,350,226,260,10,119,0,1,0
345,350,226,270,10,119,0,1,0
345,350,226,280,10,119,0,1,0
345,350,226,290,10,119,0,1,0
345,350,226,300,10,119,0,1,0
345,350,226,310,10,119,0,1,0
345,350,226,320,10,119,0,1,0
345,350,226,330,10,119,0,1,0
345,350,226,340,10,119,0,1,0
345,350,226,350,10,119,0,1,0
345,350,226,360,10,119,0,1,0
345,350,226,370,10,119,0,1,0
345,350,226,380,10,119,0,1,0
345,350,226,390,10,119,0,1,0
345,350,226,400,10,119,0,1,0
345,350,499,0,10,154,0,1,0
345,350,499,10,10,154,0,1,0
345,350,499,20,10,154,0,1,0
345,350,499,30,10,154,0,1,0
345,350,499,40,10,154,0,1,0
345,350,499,50,10,154,0,1,0
335,350,499,60,10,164,1,0,0
325,350,499,70,10,174,1,0,0
315,350,499,80,10,184,1,0,0
305,350,499,90,10,194,1,0,0
295,350,499,100,10,204,1,0,0
285,350,499,110,10,214,1,0,0
275,350,499,120,10,224,1,0,0
265,350,499,130,10,234,1,0,0
255,350,499,140,10,244,1,0,0
245,350,499,150,10,254,1,0,0
235,350,499,160,10,264,1,0,0
235,350,499,170,10,264,0,1,0
235,350,499,180,10,264,0,1,0
235,350,499,190,10,264,0,1,0
235,350,499,200,10,264,0,1,0
235,350,499,210,10,264,0,1,0
235,350,499,220,10,264,0,1,0
235,350,499,230,10,264,0,1,0
235,350,499,240,10,264,0,1,0
235,350,499,250,10,264,0,1,0
235,350,499,260,10,264,0,1,0
235,350,499,270,10,264,0,1,0
235,350,499,280,10,264,0,1,0
225,350,499,290,10,274,1,0,0
215,350,499,300,10,284,1,0,0
205,350,499,310,10,294,1,0,0
195,350,499,320,10,304,1,0,0
195,350,499,330,10,304,0,1,0
195,350,499,340,10,304,0,1,0
195,350,499,350,10,304,0,1,0
195,350,499,360,10,304,0,1,0
195,350,499,370,10,304,0,1,0
195,350,499,380,10,304,0,1,0
195,350,499,390,10,304,0,1,0
195,350,499,400,10,304,0,1,0
195,350,112,0,10,83,0,1,0
195,350,112,10,10,83,0,1,0
195,350,112,20,10,83,0,1,0
195,350,112,30,10,83,0,1,0
195,350,112,40,10,83,0,1,0
195,350,112,50,10,83,0,1,0
195,350,112,60,10,83,0,1,0
195,350,112,70,10,83,0,1,0
195,350,112,80,10,83,0,1,0
195,350,112,90,10,83,0,1,0
205,350,112,100,10,93,0,0,1
215,350,112,110,10,103,0,0,1
225,350,112,120,10,113,0,0,1
235,350,112,130,10,123,0,0,1
245,350,112,140,10,133,0,0,1
255,350,112,150,10,143,0,0,1
265,350,112,160,10,153,0,0,1
275,350,112,170,10,163,0,0,1
285,350,112,180,10,173,0,0,1
295,350,112,190,10,183,0,0,1
305,350,112,200,10,193,0,0,1
305,350,112,210,10,193,0,1,0
305,350,112,220,10,193,0,1,0
305,350,112,230,10,193,0,1,0
305,350,112,240,10,193,0,1,0
305,350,112,250,10,193,0,1,0
305,350,112,260,10,193,0,1,0
305,350,112,270,10,193,0,1,0
305,350,112,280,10,193,0,1,0
305,350,112,290,10,193,0,1,0
305,350,112,300,10,193,0,1,0
305,350,112,310,10,193,0,1,0
305,350,112,320,10,193,0,1,0
305,350,112,330,10,193,0,1,0
305,350,112,340,10,193,0,1,0
305,350,112,350,10,193,0,1,0
305,350,112,360,10,193,0,1,0
305,350,112,370,10,193,0,1,0
305,350,112,380,10,193,0,1,0
305,350,112,390,10,193,0,1,0
305,350,112,400,10,193,0,1,0
305,350,57,0,10,248,0,1,0
305,350,57,10,10,248,0,1,0
305,350,57,20,10,248,0,1,0
305,350,57,30,10,248,0,1,0
305,350,57,40,10,248,0,1,0
305,350,57,50,10,248,0,1,0
305,350,57,60,10,248,0,1,0
305,350,57,70,10,248,0,1,0
305,350,57,80,10,248,0,1,0
305,350,57,90,10,248,0,1,0
305,350,57,100,10,248,0,1,0
305,350,57,110,10,248,0,1,0
305,350,57,120,10,248,0,1,0
305,350,57,130,10,248,0,1,0
305,350,57,140,10,248,0,1,0
305,350,57,150,10,248,0,1,0
305,350,57,160,10,248,0,1,0
305,350,57,170,10,248,0,1,0
305,350,57,180,10,248,0,1,0
305,350,57,190,10,248,0,1,0
305,350,57,200,10,248,0,1,0
305,350,57,210,10,248,0,1,0
305,350,57,220,10,248,0,1,0
305,350,57,230,10,248,0,1,0
305,350,57,240,10,248,0,1,0
305,350,57,250,10,248,0,1,0
305,350,57,260,10,248,0,1,0
305,350,57,270,10,248,0,1,0
305,350,57,280,10,248,0,1,0
305,350,57,290,10,248,0,1,0
305,350,57,300,10,248,0,1,0
305,350,57,310,10,248,0,1,0
305,350,57,320,10,248,0,1,0
305,350,57,330,10,248,0,1,0
305,350,57,340,10,248,0,1,0
305,350,57,350,10,248,0,1,0
